rm;id_projeto;projeto;tipo_rm;situacao_atual;situacao_inicial;situacao_final;transicao;criacao_rm;updated_on;is_backlog
20874;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-07-03 13:21:35;2018-06-15 17:57:23;2018-07-03 13:21:47;0
20874;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-07-03 13:21:47;2018-06-15 17:57:23;2018-07-03 13:21:47;0
20875;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-07-03 13:22:31;2018-06-16 03:21:00;2018-07-03 13:22:57;0
20875;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-07-03 13:22:39;2018-06-16 03:21:00;2018-07-03 13:22:57;0
20875;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-07-03 13:22:46;2018-06-16 03:21:00;2018-07-03 13:22:57;0
20875;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-07-03 13:22:57;2018-06-16 03:21:00;2018-07-03 13:22:57;0
20876;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-07-03 13:23:38;2018-06-16 16:32:16;2018-07-03 13:24:08;0
20876;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-07-03 13:23:49;2018-06-16 16:32:16;2018-07-03 13:24:08;0
20876;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-07-03 13:23:57;2018-06-16 16:32:16;2018-07-03 13:24:08;0
20876;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-07-03 13:24:08;2018-06-16 16:32:16;2018-07-03 13:24:08;0
20877;28;SIC - Sist. Integrados Compesa;Atendimento;Registrada;;;;2018-06-18 09:16:27;2018-06-18 09:16:27;0
20878;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-20 15:12:01;2018-06-18 09:20:59;2018-07-23 15:27:49;0
20878;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Iniciada;2018-06-20 15:44:27;2018-06-18 09:20:59;2018-07-23 15:27:49;0
20878;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-06-20 16:03:46;2018-06-18 09:20:59;2018-07-23 15:27:49;0
20878;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:49;2018-06-18 09:20:59;2018-07-23 15:27:49;0
20879;17;GSAN;Corretiva;Em análise;Registrada;Em análise;2018-06-18 11:31:34;2018-06-18 09:25:02;2018-06-18 15:31:33;0
20880;28;SIC - Sist. Integrados Compesa;Atendimento;Cancelada;Registrada;Cancelada;2018-06-29 13:38:08;2018-06-18 09:29:53;2018-06-29 13:38:08;0
20881;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-06-18 10:02:13;2018-06-18 09:57:23;2018-06-18 10:54:43;0
20881;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-06-18 10:54:22;2018-06-18 09:57:23;2018-06-18 10:54:43;0
20881;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-06-18 10:54:32;2018-06-18 09:57:23;2018-06-18 10:54:43;0
20881;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-06-18 10:54:43;2018-06-18 09:57:23;2018-06-18 10:54:43;0
20882;72;Controle de Normas;Correções;Homologada;Registrada;Em análise;2018-06-19 09:34:06;2018-06-18 10:15:53;2018-06-28 14:33:35;0
20882;72;Controle de Normas;Correções;Homologada;Em análise;Iniciada;2018-06-19 09:34:15;2018-06-18 10:15:53;2018-06-28 14:33:35;0
20882;72;Controle de Normas;Correções;Homologada;Iniciada;Teste da Mudança;2018-06-19 09:34:32;2018-06-18 10:15:53;2018-06-28 14:33:35;0
20882;72;Controle de Normas;Correções;Homologada;Teste da Mudança;Homologada;2018-06-28 14:33:35;2018-06-18 10:15:53;2018-06-28 14:33:35;0
20883;3;Alpha;Atendimento;Registrada;;;;2018-06-18 10:35:51;2018-06-18 14:02:30;0
20884;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-18 13:48:33;2018-06-18 10:57:04;2018-06-18 14:20:56;0
20884;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-18 13:48:49;2018-06-18 10:57:04;2018-06-18 14:20:56;0
20884;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-18 13:59:26;2018-06-18 10:57:04;2018-06-18 14:20:56;0
20884;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-06-18 14:20:56;2018-06-18 10:57:04;2018-06-18 14:20:56;0
20885;61;SIG - Sistema Informações Gerenciais;Atendimento;Cancelada;Registrada;Cancelada;2018-06-19 14:42:30;2018-06-18 11:03:06;2018-06-19 14:42:30;0
20886;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-06-18 15:57:38;2018-06-18 11:18:46;2018-07-23 15:27:49;0
20886;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Aguardando Informação;2018-06-18 15:58:35;2018-06-18 11:18:46;2018-07-23 15:27:49;0
20886;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Aguardando Informação;Informação retornada;2018-06-18 16:32:09;2018-06-18 11:18:46;2018-07-23 15:27:49;0
20886;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Informação retornada;Em análise;2018-06-19 11:01:59;2018-06-18 11:18:46;2018-07-23 15:27:49;0
20886;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Iniciada;2018-07-17 11:03:23;2018-06-18 11:18:46;2018-07-23 15:27:49;0
20886;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-07-17 11:03:56;2018-06-18 11:18:46;2018-07-23 15:27:49;0
20886;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:49;2018-06-18 11:18:46;2018-07-23 15:27:49;0
20887;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-18 12:38:06;2018-06-18 11:43:25;2018-06-19 10:21:52;0
20887;3;Alpha;Atendimento;Homologada;Em análise;Aguardando Informação;2018-06-18 12:42:37;2018-06-18 11:43:25;2018-06-19 10:21:52;0
20887;3;Alpha;Atendimento;Homologada;Aguardando Informação;Informação retornada;2018-06-19 09:11:01;2018-06-18 11:43:25;2018-06-19 10:21:52;0
20887;3;Alpha;Atendimento;Homologada;Informação retornada;Em análise;2018-06-19 09:11:15;2018-06-18 11:43:25;2018-06-19 10:21:52;0
20887;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-19 09:11:38;2018-06-18 11:43:25;2018-06-19 10:21:52;0
20887;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-19 10:10:01;2018-06-18 11:43:25;2018-06-19 10:21:52;0
20887;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-06-19 10:12:46;2018-06-18 11:43:25;2018-06-19 10:21:52;0
20888;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-06-18 15:26:43;2018-06-18 11:44:35;2018-06-18 15:27:07;0
20888;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-06-18 15:27:00;2018-06-18 11:44:35;2018-06-18 15:27:07;0
20888;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-06-18 15:27:07;2018-06-18 11:44:35;2018-06-18 15:27:07;0
20889;77;GIS Compesa;Atendimento;Concluída;Em análise;Analisada;2018-07-06 11:15:31;2018-06-18 13:47:24;2018-07-20 08:50:26;0
20889;77;GIS Compesa;Atendimento;Concluída;Analisada;Iniciada;2018-07-11 14:42:26;2018-06-18 13:47:24;2018-07-20 08:50:26;0
20889;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-07-20 08:50:26;2018-06-18 13:47:24;2018-07-20 08:50:26;0
20890;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-19 11:02:31;2018-06-18 15:06:27;2018-06-25 11:06:38;0
20890;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-19 11:05:17;2018-06-18 15:06:27;2018-06-25 11:06:38;0
20890;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-20 08:01:21;2018-06-18 15:06:27;2018-06-25 11:06:38;0
20890;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-06-25 11:06:38;2018-06-18 15:06:27;2018-06-25 11:06:38;0
20891;61;SIG - Sistema Informações Gerenciais;Correções;Concluída;Registrada;Em análise;2018-06-19 08:46:26;2018-06-18 15:38:08;2018-06-19 08:49:47;0
20891;61;SIG - Sistema Informações Gerenciais;Correções;Concluída;Em análise;Analisada;2018-06-19 08:47:04;2018-06-18 15:38:08;2018-06-19 08:49:47;0
20891;61;SIG - Sistema Informações Gerenciais;Correções;Concluída;Analisada;Iniciada;2018-06-19 08:47:18;2018-06-18 15:38:08;2018-06-19 08:49:47;0
20891;61;SIG - Sistema Informações Gerenciais;Correções;Concluída;Iniciada;Concluída;2018-06-19 08:47:51;2018-06-18 15:38:08;2018-06-19 08:49:47;0
20892;77;GIS Compesa;Atendimento;Analisada;Em análise;Iniciada;2018-06-21 08:34:17;2018-06-18 16:09:40;2018-07-23 15:57:29;0
20892;77;GIS Compesa;Atendimento;Analisada;Iniciada;Suspensa;2018-07-09 09:00:57;2018-06-18 16:09:40;2018-07-23 15:57:29;0
20892;77;GIS Compesa;Atendimento;Analisada;Suspensa;Em análise;2018-07-09 09:01:23;2018-06-18 16:09:40;2018-07-23 15:57:29;0
20892;77;GIS Compesa;Atendimento;Analisada;Em análise;Analisada;2018-07-09 09:01:33;2018-06-18 16:09:40;2018-07-23 15:57:29;0
20893;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-27 10:00:37;2018-06-18 16:30:42;2018-07-03 16:48:21;0
20893;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-27 10:00:51;2018-06-18 16:30:42;2018-07-03 16:48:21;0
20893;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-27 10:00:59;2018-06-18 16:30:42;2018-07-03 16:48:21;0
20893;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-03 16:48:21;2018-06-18 16:30:42;2018-07-03 16:48:21;0
20894;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-19 08:52:42;2018-06-18 16:33:49;2018-06-19 08:58:43;0
20894;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-19 08:53:19;2018-06-18 16:33:49;2018-06-19 08:58:43;0
20894;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-19 08:53:51;2018-06-18 16:33:49;2018-06-19 08:58:43;0
20894;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-06-19 08:58:43;2018-06-18 16:33:49;2018-06-19 08:58:43;0
20895;39;GABI;Atendimento;Registrada;;;;2018-06-18 16:44:29;2018-06-18 16:44:29;0
20896;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-07-03 13:24:49;2018-06-18 18:25:34;2018-07-03 13:25:23;0
20896;17;GSAN;Atendimento;Concluída;Em análise;Analisada;2018-07-03 13:24:58;2018-06-18 18:25:34;2018-07-03 13:25:23;0
20896;17;GSAN;Atendimento;Concluída;Analisada;Iniciada;2018-07-03 13:25:09;2018-06-18 18:25:34;2018-07-03 13:25:23;0
20896;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-07-03 13:25:23;2018-06-18 18:25:34;2018-07-03 13:25:23;0
20897;17;GSAN;Atendimento;Cancelada;Registrada;Cancelada;2018-06-21 14:05:23;2018-06-19 03:03:41;2018-06-21 14:05:23;0
20898;17;GSAN;Corretiva;Concluída;Registrada;Em análise;2018-06-20 10:41:52;2018-06-19 08:38:06;2018-06-25 16:08:06;0
20898;17;GSAN;Corretiva;Concluída;Em análise;Iniciada;2018-06-20 10:42:31;2018-06-19 08:38:06;2018-06-25 16:08:06;0
20898;17;GSAN;Corretiva;Concluída;Iniciada;Inspeção Qualidade;2018-06-20 11:30:37;2018-06-19 08:38:06;2018-06-25 16:08:06;0
20898;17;GSAN;Corretiva;Concluída;Inspeção Qualidade;Teste da Mudança;2018-06-20 11:30:46;2018-06-19 08:38:06;2018-06-25 16:08:06;0
20898;17;GSAN;Corretiva;Concluída;Teste da Mudança;Aguardando Versão;2018-06-20 11:30:54;2018-06-19 08:38:06;2018-06-25 16:08:06;0
20898;17;GSAN;Corretiva;Concluída;Aguardando Versão;Pronta para Homologação;2018-06-25 16:07:51;2018-06-19 08:38:06;2018-06-25 16:08:06;0
20898;17;GSAN;Corretiva;Concluída;Pronta para Homologação;Testes de Integração;2018-06-25 16:07:56;2018-06-19 08:38:06;2018-06-25 16:08:06;0
20898;17;GSAN;Corretiva;Concluída;Testes de Integração;Concluída;2018-06-25 16:08:06;2018-06-19 08:38:06;2018-06-25 16:08:06;0
20899;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-20 10:53:24;2018-06-19 08:59:06;2018-06-20 10:53:43;0
20899;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 10:53:33;2018-06-19 08:59:06;2018-06-20 10:53:43;0
20899;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-20 10:53:43;2018-06-19 08:59:06;2018-06-20 10:53:43;0
20900;3;Alpha;Atendimento;Homologada;Registrada;Em análise;2018-06-19 10:15:15;2018-06-19 09:22:45;2018-06-19 15:52:03;0
20900;3;Alpha;Atendimento;Homologada;Em análise;Aguardando Informação;2018-06-19 10:17:25;2018-06-19 09:22:45;2018-06-19 15:52:03;0
20900;3;Alpha;Atendimento;Homologada;Aguardando Informação;Informação retornada;2018-06-19 14:44:57;2018-06-19 09:22:45;2018-06-19 15:52:03;0
20900;3;Alpha;Atendimento;Homologada;Informação retornada;Em análise;2018-06-19 14:45:06;2018-06-19 09:22:45;2018-06-19 15:52:03;0
20900;3;Alpha;Atendimento;Homologada;Em análise;Iniciada;2018-06-19 14:45:40;2018-06-19 09:22:45;2018-06-19 15:52:03;0
20900;3;Alpha;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-19 15:32:50;2018-06-19 09:22:45;2018-06-19 15:52:03;0
20900;3;Alpha;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-06-19 15:52:03;2018-06-19 09:22:45;2018-06-19 15:52:03;0
20901;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-20 10:54:48;2018-06-19 09:54:35;2018-06-20 10:55:59;0
20901;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 10:55:41;2018-06-19 09:54:35;2018-06-20 10:55:59;0
20901;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-20 10:55:59;2018-06-19 09:54:35;2018-06-20 10:55:59;0
20902;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-20 15:32:11;2018-06-19 09:57:43;2018-06-29 13:47:31;0
20902;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-29 13:46:12;2018-06-19 09:57:43;2018-06-29 13:47:31;0
20902;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-29 13:47:31;2018-06-19 09:57:43;2018-06-29 13:47:31;0
20903;17;GSAN;Corretiva;Registrada;;;;2018-06-19 10:14:49;2018-07-03 11:24:03;0
20904;67;Gerencial GSC;Reunião;Concluída;;;;2018-06-19 10:24:47;2018-06-19 10:31:50;0
20905;77;GIS Compesa;Atendimento;Em análise;Registrada;Em análise;2018-06-25 11:03:43;2018-06-19 10:36:35;2018-06-25 11:03:43;0
20906;17;GSAN;Evolutiva;Aguardando Versão;Registrada;Em análise;2018-06-29 14:31:14;2018-06-19 11:39:19;2018-07-19 14:54:17;0
20906;17;GSAN;Evolutiva;Aguardando Versão;Em análise;Analisada;2018-07-19 10:26:10;2018-06-19 11:39:19;2018-07-19 14:54:17;0
20906;17;GSAN;Evolutiva;Aguardando Versão;Analisada;Iniciada;2018-07-19 14:36:59;2018-06-19 11:39:19;2018-07-19 14:54:17;0
20906;17;GSAN;Evolutiva;Aguardando Versão;Iniciada;Inspeção Qualidade;2018-07-19 14:37:10;2018-06-19 11:39:19;2018-07-19 14:54:17;0
20906;17;GSAN;Evolutiva;Aguardando Versão;Inspeção Qualidade;Teste da Mudança;2018-07-19 14:52:21;2018-06-19 11:39:19;2018-07-19 14:54:17;0
20906;17;GSAN;Evolutiva;Aguardando Versão;Teste da Mudança;Aguardando Versão;2018-07-19 14:54:17;2018-06-19 11:39:19;2018-07-19 14:54:17;0
20907;17;GSAN;Corretiva;Homologada;Registrada;Em análise;2018-06-21 08:41:45;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20907;17;GSAN;Corretiva;Homologada;Em análise;Analisada;2018-06-21 08:42:24;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20907;17;GSAN;Corretiva;Homologada;Analisada;Iniciada;2018-06-21 10:33:58;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20907;17;GSAN;Corretiva;Homologada;Iniciada;Inspeção Qualidade;2018-06-28 14:36:58;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20907;17;GSAN;Corretiva;Homologada;Inspeção Qualidade;Teste da Mudança;2018-06-28 14:40:20;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20907;17;GSAN;Corretiva;Homologada;Teste da Mudança;Aguardando Versão;2018-07-06 11:25:11;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20907;17;GSAN;Corretiva;Homologada;Aguardando Versão;Pronta para Homologação;2018-07-11 12:58:56;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20907;17;GSAN;Corretiva;Homologada;Pronta para Homologação;Testes de Integração;2018-07-13 08:52:32;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20907;17;GSAN;Corretiva;Homologada;Testes de Integração;Homologada;2018-07-13 09:10:52;2018-06-19 11:43:49;2018-07-13 09:10:52;0
20908;67;Gerencial GSC;Atendimento;Concluída;Em análise;Iniciada;2018-06-19 11:56:29;2018-06-19 11:46:54;2018-06-19 15:56:37;0
20908;67;Gerencial GSC;Atendimento;Concluída;Iniciada;Concluída;2018-06-19 15:56:37;2018-06-19 11:46:54;2018-06-19 15:56:37;0
20909;17;GSAN;Atendimento;Registrada;;;;2018-06-19 14:25:16;2018-07-18 08:57:01;0
20910;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Registrada;Em análise;2018-07-03 11:09:15;2018-06-19 14:25:42;2018-07-06 12:29:33;0
20910;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Em análise;Analisada;2018-07-03 11:10:20;2018-06-19 14:25:42;2018-07-06 12:29:33;0
20910;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Analisada;Iniciada;2018-07-04 15:50:38;2018-06-19 14:25:42;2018-07-06 12:29:33;0
20910;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Iniciada;Homologação Solicitante;2018-07-04 16:38:12;2018-06-19 14:25:42;2018-07-06 12:29:33;0
20910;28;SIC - Sist. Integrados Compesa;Correções;Homologada;Homologação Solicitante;Homologada;2018-07-06 12:29:33;2018-06-19 14:25:42;2018-07-06 12:29:33;0
20911;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-19 14:29:56;2018-06-19 14:27:16;2018-06-20 10:13:51;0
20911;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 10:13:44;2018-06-19 14:27:16;2018-06-20 10:13:51;0
20911;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-20 10:13:51;2018-06-19 14:27:16;2018-06-20 10:13:51;0
20912;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 13:12:45;2018-06-19 14:39:57;2018-06-27 09:50:22;0
20912;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-27 09:50:22;2018-06-19 14:39:57;2018-06-27 09:50:22;0
20913;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-19 14:58:43;2018-06-19 14:41:00;2018-06-29 10:07:28;0
20913;77;GIS Compesa;Atendimento;Concluída;Em análise;Analisada;2018-06-20 13:14:21;2018-06-19 14:41:00;2018-06-29 10:07:28;0
20913;77;GIS Compesa;Atendimento;Concluída;Analisada;Iniciada;2018-06-27 09:51:25;2018-06-19 14:41:00;2018-06-29 10:07:28;0
20913;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-29 10:07:28;2018-06-19 14:41:00;2018-06-29 10:07:28;0
20914;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-21 13:19:18;2018-06-19 14:45:21;2018-07-06 10:41:09;0
20914;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 13:20:47;2018-06-19 14:45:21;2018-07-06 10:41:09;0
20914;77;GIS Compesa;Atendimento;Concluída;Iniciada;Homologação Solicitante;2018-06-21 13:24:16;2018-06-19 14:45:21;2018-07-06 10:41:09;0
20914;77;GIS Compesa;Atendimento;Concluída;Homologação Solicitante;Concluída;2018-07-06 10:41:09;2018-06-19 14:45:21;2018-07-06 10:41:09;0
20915;77;GIS Compesa;Atendimento;Em análise;Registrada;Em análise;2018-06-20 13:14:50;2018-06-19 14:45:50;2018-07-23 10:14:43;0
20916;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-20 14:34:41;2018-06-19 14:47:56;2018-06-20 14:54:27;0
20916;77;GIS Compesa;Atendimento;Concluída;Em análise;Iniciada;2018-06-20 14:53:24;2018-06-19 14:47:56;2018-06-20 14:54:27;0
20916;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-20 14:54:27;2018-06-19 14:47:56;2018-06-20 14:54:27;0
20917;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2018-06-19 15:59:00;2018-06-19 14:50:00;2018-06-19 16:24:05;0
20917;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-06-19 16:23:55;2018-06-19 14:50:00;2018-06-19 16:24:05;0
20917;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-06-19 16:24:05;2018-06-19 14:50:00;2018-06-19 16:24:05;0
20918;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-25 11:07:20;2018-06-19 14:51:00;2018-06-29 09:22:52;0
20918;77;GIS Compesa;Atendimento;Concluída;Em análise;Analisada;2018-06-25 11:07:49;2018-06-19 14:51:00;2018-06-29 09:22:52;0
20918;77;GIS Compesa;Atendimento;Concluída;Analisada;Iniciada;2018-06-27 09:52:13;2018-06-19 14:51:00;2018-06-29 09:22:52;0
20918;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-29 09:22:52;2018-06-19 14:51:00;2018-06-29 09:22:52;0
20919;77;GIS Compesa;Atendimento;Concluída;Registrada;Em análise;2018-06-20 10:51:33;2018-06-19 14:55:23;2018-06-29 10:07:03;0
20919;77;GIS Compesa;Atendimento;Concluída;Em análise;Analisada;2018-06-29 10:04:47;2018-06-19 14:55:23;2018-06-29 10:07:03;0
20919;77;GIS Compesa;Atendimento;Concluída;Analisada;Iniciada;2018-06-29 10:06:57;2018-06-19 14:55:23;2018-06-29 10:07:03;0
20919;77;GIS Compesa;Atendimento;Concluída;Iniciada;Concluída;2018-06-29 10:07:03;2018-06-19 14:55:23;2018-06-29 10:07:03;0
20920;13;JUSCOMPESA;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-07-03 09:08:19;2018-06-19 16:38:55;2018-07-23 15:27:49;0
20920;13;JUSCOMPESA;Atendimento;Concluído por Decurso de Prazo;Em análise;Iniciada;2018-07-03 09:08:41;2018-06-19 16:38:55;2018-07-23 15:27:49;0
20920;13;JUSCOMPESA;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-07-03 09:10:51;2018-06-19 16:38:55;2018-07-23 15:27:49;0
20920;13;JUSCOMPESA;Atendimento;Concluído por Decurso de Prazo;Homologação Solicitante;Concluído por Decurso de Prazo;2018-07-23 15:27:49;2018-06-19 16:38:55;2018-07-23 15:27:49;0
20921;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Registrada;Em análise;2018-06-25 10:36:39;2018-06-19 16:44:11;2018-07-04 16:21:15;0
20921;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Em análise;Analisada;2018-06-25 10:37:06;2018-06-19 16:44:11;2018-07-04 16:21:15;0
20921;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Analisada;Iniciada;2018-06-25 10:37:29;2018-06-19 16:44:11;2018-07-04 16:21:15;0
20921;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-25 14:06:41;2018-06-19 16:44:11;2018-07-04 16:21:15;0
20921;61;SIG - Sistema Informações Gerenciais;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-04 16:21:15;2018-06-19 16:44:11;2018-07-04 16:21:15;0
20922;67;Gerencial GSC;Atendimento;Concluída;Registrada;Em análise;2018-06-21 09:10:04;2018-06-19 17:00:58;2018-06-21 09:11:12;0
20922;67;Gerencial GSC;Atendimento;Concluída;Em análise;Iniciada;2018-06-21 09:10:28;2018-06-19 17:00:58;2018-06-21 09:11:12;0
20922;67;Gerencial GSC;Atendimento;Concluída;Iniciada;Concluída;2018-06-21 09:11:12;2018-06-19 17:00:58;2018-06-21 09:11:12;0
20923;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-06-21 10:48:34;2018-06-20 08:57:08;2018-07-17 12:57:57;0
20923;17;GSAN;Atendimento;Homologada;Em análise;Iniciada;2018-06-21 11:35:19;2018-06-20 08:57:08;2018-07-17 12:57:57;0
20923;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-06-21 11:39:11;2018-06-20 08:57:08;2018-07-17 12:57:57;0
20923;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-17 12:57:57;2018-06-20 08:57:08;2018-07-17 12:57:57;0
20924;17;GSAN;Atendimento;Homologada;Registrada;Em análise;2018-07-12 10:45:33;2018-06-20 09:07:46;2018-07-23 10:16:58;0
20924;17;GSAN;Atendimento;Homologada;Em análise;Analisada;2018-07-12 10:45:44;2018-06-20 09:07:46;2018-07-23 10:16:58;0
20924;17;GSAN;Atendimento;Homologada;Analisada;Iniciada;2018-07-12 10:47:05;2018-06-20 09:07:46;2018-07-23 10:16:58;0
20924;17;GSAN;Atendimento;Homologada;Iniciada;Homologação Solicitante;2018-07-12 10:47:30;2018-06-20 09:07:46;2018-07-23 10:16:58;0
20924;17;GSAN;Atendimento;Homologada;Homologação Solicitante;Homologada;2018-07-23 10:16:58;2018-06-20 09:07:46;2018-07-23 10:16:58;0
20925;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Registrada;Em análise;2018-07-12 11:32:30;2018-06-20 09:36:28;2018-07-23 15:27:49;0
20925;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Em análise;Analisada;2018-07-12 11:35:26;2018-06-20 09:36:28;2018-07-23 15:27:49;0
20925;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Analisada;Iniciada;2018-07-12 11:35:42;2018-06-20 09:36:28;2018-07-23 15:27:49;0
20925;17;GSAN;Atendimento;Concluído por Decurso de Prazo;Iniciada;Homologação Solicitante;2018-07-12 11:36:35;2018-06-20 09:36:28;2018-07-23 15:27:49;0
